trigger,gamma_up,gamma_down,cap_up,cap_down,objective,feasible,mean_ratio_fixed,mean_ratio_fidic,max_ratio_fixed,min_improvement_fixed,mean_events,max_events,max_exposure,dom_fidic_count
1.0,0.1,0.04,0.02,0.008,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.0,0.1,0.04,0.02,0.01,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.0,0.1,0.04,0.02,0.012,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.0,0.1,0.04,0.02,0.015,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.0,0.1,0.045,0.02,0.008,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.0,0.1,0.045,0.02,0.01,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.0,0.1,0.045,0.02,0.012,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.0,0.1,0.045,0.02,0.015,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.0,0.1,0.05,0.02,0.008,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.0,0.1,0.05,0.02,0.01,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.0,0.1,0.05,0.02,0.012,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.0,0.1,0.05,0.02,0.015,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.08,0.015,0.02,0.008,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.08,0.015,0.02,0.01,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.08,0.015,0.02,0.012,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.08,0.015,0.02,0.015,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.08,0.02,0.02,0.008,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.08,0.02,0.02,0.01,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.08,0.02,0.02,0.012,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.08,0.02,0.02,0.015,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.08,0.025,0.02,0.008,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.08,0.025,0.02,0.01,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.08,0.025,0.02,0.012,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.08,0.025,0.02,0.015,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.08,0.03,0.02,0.008,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.08,0.03,0.02,0.01,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.08,0.03,0.02,0.012,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.08,0.03,0.02,0.015,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.08,0.035,0.02,0.008,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.08,0.035,0.02,0.01,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.08,0.035,0.02,0.012,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.08,0.035,0.02,0.015,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.08,0.04,0.02,0.008,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.08,0.04,0.02,0.01,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.08,0.04,0.02,0.012,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.08,0.04,0.02,0.015,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.08,0.045,0.02,0.008,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.08,0.045,0.02,0.01,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.08,0.045,0.02,0.012,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.08,0.045,0.02,0.015,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.08,0.05,0.02,0.008,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.08,0.05,0.02,0.01,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.08,0.05,0.02,0.012,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.08,0.05,0.02,0.015,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.09,0.015,0.02,0.008,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.09,0.015,0.02,0.01,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.09,0.015,0.02,0.012,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.09,0.015,0.02,0.015,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.09,0.02,0.02,0.008,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.09,0.02,0.02,0.01,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.09,0.02,0.02,0.012,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.09,0.02,0.02,0.015,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.09,0.025,0.02,0.008,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.09,0.025,0.02,0.01,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.09,0.025,0.02,0.012,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.09,0.025,0.02,0.015,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.09,0.03,0.02,0.008,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.09,0.03,0.02,0.01,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.09,0.03,0.02,0.012,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.09,0.03,0.02,0.015,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.09,0.035,0.02,0.008,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.09,0.035,0.02,0.01,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.09,0.035,0.02,0.012,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.09,0.035,0.02,0.015,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.09,0.04,0.02,0.008,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.09,0.04,0.02,0.01,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.09,0.04,0.02,0.012,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.09,0.04,0.02,0.015,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.09,0.045,0.02,0.008,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.09,0.045,0.02,0.01,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.09,0.045,0.02,0.012,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.09,0.045,0.02,0.015,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.09,0.05,0.02,0.008,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.09,0.05,0.02,0.01,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.09,0.05,0.02,0.012,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.09,0.05,0.02,0.015,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.1,0.015,0.02,0.008,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.1,0.015,0.02,0.01,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.1,0.015,0.02,0.012,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.1,0.015,0.02,0.015,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.1,0.02,0.02,0.008,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.1,0.02,0.02,0.01,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.1,0.02,0.02,0.012,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.1,0.02,0.02,0.015,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.1,0.025,0.02,0.008,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.1,0.025,0.02,0.01,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.1,0.025,0.02,0.012,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.1,0.025,0.02,0.015,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.1,0.03,0.02,0.008,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.1,0.03,0.02,0.01,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.1,0.03,0.02,0.012,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.1,0.03,0.02,0.015,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.1,0.035,0.02,0.008,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.1,0.035,0.02,0.01,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.1,0.035,0.02,0.012,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.1,0.035,0.02,0.015,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.1,0.04,0.02,0.008,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.1,0.04,0.02,0.01,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.1,0.04,0.02,0.012,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.1,0.04,0.02,0.015,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.1,0.045,0.02,0.008,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.1,0.045,0.02,0.01,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.1,0.045,0.02,0.012,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.1,0.045,0.02,0.015,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.1,0.05,0.02,0.008,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.1,0.05,0.02,0.01,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.1,0.05,0.02,0.012,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.05,0.1,0.05,0.02,0.015,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.1,0.1,0.015,0.02,0.008,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.1,0.1,0.015,0.02,0.01,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.1,0.1,0.015,0.02,0.012,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.1,0.1,0.015,0.02,0.015,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.1,0.1,0.02,0.02,0.008,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.1,0.1,0.02,0.02,0.01,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.1,0.1,0.02,0.02,0.012,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.1,0.1,0.02,0.02,0.015,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.1,0.1,0.025,0.02,0.008,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.1,0.1,0.025,0.02,0.01,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.1,0.1,0.025,0.02,0.012,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.1,0.1,0.025,0.02,0.015,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.1,0.1,0.03,0.02,0.008,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.1,0.1,0.03,0.02,0.01,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.1,0.1,0.03,0.02,0.012,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.1,0.1,0.03,0.02,0.015,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.1,0.1,0.035,0.02,0.008,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.1,0.1,0.035,0.02,0.01,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.1,0.1,0.035,0.02,0.012,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.1,0.1,0.035,0.02,0.015,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.1,0.1,0.04,0.02,0.008,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.1,0.1,0.04,0.02,0.01,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.1,0.1,0.04,0.02,0.012,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.1,0.1,0.04,0.02,0.015,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.1,0.1,0.045,0.02,0.008,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.1,0.1,0.045,0.02,0.01,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.1,0.1,0.045,0.02,0.012,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.1,0.1,0.045,0.02,0.015,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.1,0.1,0.05,0.02,0.008,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.1,0.1,0.05,0.02,0.01,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.1,0.1,0.05,0.02,0.012,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
1.1,0.1,0.05,0.02,0.015,11.017221003582279,0,0.9519730008705397,1.0848465134195544,1.0461528938006597,-0.04615289380065968,1.6666666666666667,2,0.002030462699517874,0
0.9,0.03,0.015,0.015,0.008,11.017238024466442,0,0.957159740325115,1.0911821736851108,1.0269775740563856,-0.026977574056385567,1.6666666666666667,2,0.001420952127620856,0
0.9,0.03,0.015,0.015,0.01,11.017238024466442,0,0.957159740325115,1.0911821736851108,1.0269775740563856,-0.026977574056385567,1.6666666666666667,2,0.001420952127620856,0
0.9,0.03,0.015,0.015,0.012,11.017238024466442,0,0.957159740325115,1.0911821736851108,1.0269775740563856,-0.026977574056385567,1.6666666666666667,2,0.001420952127620856,0
0.9,0.03,0.015,0.015,0.015,11.017238024466442,0,0.957159740325115,1.0911821736851108,1.0269775740563856,-0.026977574056385567,1.6666666666666667,2,0.001420952127620856,0
0.9,0.03,0.015,0.02,0.008,11.017238024466442,0,0.957159740325115,1.0911821736851108,1.0269775740563856,-0.026977574056385567,1.6666666666666667,2,0.001420952127620856,0
0.9,0.03,0.015,0.02,0.01,11.017238024466442,0,0.957159740325115,1.0911821736851108,1.0269775740563856,-0.026977574056385567,1.6666666666666667,2,0.001420952127620856,0
0.9,0.03,0.015,0.02,0.012,11.017238024466442,0,0.957159740325115,1.0911821736851108,1.0269775740563856,-0.026977574056385567,1.6666666666666667,2,0.001420952127620856,0
0.9,0.03,0.015,0.02,0.015,11.017238024466442,0,0.957159740325115,1.0911821736851108,1.0269775740563856,-0.026977574056385567,1.6666666666666667,2,0.001420952127620856,0
0.9,0.03,0.015,0.025,0.008,11.017238024466442,0,0.957159740325115,1.0911821736851108,1.0269775740563856,-0.026977574056385567,1.6666666666666667,2,0.001420952127620856,0
0.9,0.03,0.015,0.025,0.01,11.017238024466442,0,0.957159740325115,1.0911821736851108,1.0269775740563856,-0.026977574056385567,1.6666666666666667,2,0.001420952127620856,0
0.9,0.03,0.015,0.025,0.012,11.017238024466442,0,0.957159740325115,1.0911821736851108,1.0269775740563856,-0.026977574056385567,1.6666666666666667,2,0.001420952127620856,0
0.9,0.03,0.015,0.025,0.015,11.017238024466442,0,0.957159740325115,1.0911821736851108,1.0269775740563856,-0.026977574056385567,1.6666666666666667,2,0.001420952127620856,0
0.9,0.03,0.02,0.015,0.008,11.017238024466442,0,0.957159740325115,1.0911821736851108,1.0269775740563856,-0.026977574056385567,1.6666666666666667,2,0.001420952127620856,0
0.9,0.03,0.02,0.015,0.01,11.017238024466442,0,0.957159740325115,1.0911821736851108,1.0269775740563856,-0.026977574056385567,1.6666666666666667,2,0.001420952127620856,0
0.9,0.03,0.02,0.015,0.012,11.017238024466442,0,0.957159740325115,1.0911821736851108,1.0269775740563856,-0.026977574056385567,1.6666666666666667,2,0.001420952127620856,0
0.9,0.03,0.02,0.015,0.015,11.017238024466442,0,0.957159740325115,1.0911821736851108,1.0269775740563856,-0.026977574056385567,1.6666666666666667,2,0.001420952127620856,0
